company_id,name,link,bse,nse,industry,sector,about
540768,Mahindra Logistics Ltd,mahindralogistics.com,540768,MAHLOG,Miscellaneous,Logistics,"Mahindra Logistics is a 3PL service provider mainly engaged in transportation, warehousing, supply chain management and people logistics services."
531179,Arman Financial Services Ltd,armanindia.com,531179,ARMANFIN,Finance & Investments,Finance,Arman Financial Services is engaged in Business of Other credit granting (Vehicle Finance & MSME).
500123,Elantas Beck India Ltd,elantas.com/beck-india.html,500123,,Chemicals,Chemicals,Elantas Beck India manufactures a wide range of specialty chemicals for electrical insulation and construction industries.
540743,Godrej Agrovet Ltd,godrejagrovet.com,540743,GODREJAGRO,Food - Processing - Indian,Miscellaneous,"Godrej Agrovet is a diversified agribusiness company and its principal activities include manufacturing and marketing of high quality animal feed, innovative agricultural inputs and palm oil & allied products."
534976,V-Mart Retail Ltd,vmart.co.in,534976,VMART,Trading,Retail,V-Mart Retail is engaged in the business of Value Retailing through the chain of stores situated at various cities in India.
514360,K&R Rail Engineering Ltd,axisrail.in,514360,,Construction,Construction,Axis Rail India is a professional Rail Infra firm registered with Indian Railways and offer services in construction of Railway Sidings including Overhead Electrification and Signaling and Design of Bridges. The services rendered by the firm also cover areas of Infrastructure development connected with Major Industries.
540180,Varun Beverages Ltd,varunpepsi.com,540180,VBL,Food - Processing - Indian,FMCG,"Varun Beverages is engaged in manufacturing, selling, bottling and distribution of beverages of PepsiCos brand in geographically pre-defined territories as per franchisee agreement with PepsiCo India Holdings Private Limited (PepsiCo India)."
541929,Synergy Green Industries Ltd,synergygreenind.com,541929,,Castings & Forgings,"Castings, Forgings & Fastners",Synergy Green Industries is engaged in the business of Windmill Parts and Other CI & SGI Castings.
531306,DHP India Ltd,dilindia.co.in,531306,,Domestic Appliances,Consumer Durables,"DHP India is engaged in the business of Manufacturing of LPG Regulator, its parts and Accessories (includ ing articles of Brass used as accessories and parts of LPG Re!!ttlator)."
533248,Gujarat Pipavav Port Ltd,apmterminals.com,533248,GPPL,Miscellaneous,Marine Port & Services,Gujarat Pipavav Port is engaged in the Business of Cargo handling incidental to Water Transport.
517500,Roto Pumps Ltd,rotopumps.com,517500,,Pumps,Capital Goods-Non Electrical Equipment,Roto Pumps is engaged in the Business of manufacturing of screw pumps and parts of pumps.
506655,Sudarshan Chemical Industries Ltd,sudarshan.com,506655,SUDARSCHEM,Dyes And Pigments,Chemicals,"Sudarshan Chemical Industries is manufactures and sells a wide range of Organic and Inorganic Pigments, Effect Pigments and Agro Chemicals. The Company also manufactures Vessels and Agitators for industrial applications."
538979,Greenlam Industries Ltd,greenlamindustries.com,538979,GREENLAM,Miscellaneous,Miscellaneous,"Greenlam Industries is engaged in the business of manufacturing laminates, decorative veneers and allied products through its factories at Behror and Nalagarh and branches and dealers network spread all over the country."
542683,Suich Industries Ltd,suichgroup.com,542683,,Trading,Trading,Trading >> Trading
542725,SBC Exports Ltd,sbcexportslimited.com,542725,,Trading,Trading,Trading >> Trading
520123,ABC India Ltd,abcindia.com,520123,,Miscellaneous,Logistics,ABC India is engaged in a pioneer in the field of Logistics since its inception more than 49 years ago When there were hardly any other organizd cargo Transporters in India.
520127,Balurghat Technologies Ltd,balurghat.net,520127,,Miscellaneous,Logistics,Balurghat Technologies is engaged in Business of Other Pumps For Dispensing Fuel & Transport Services Of Freight.
531921,Agarwal Industrial Corporation Ltd,aicltd.in,531921,AGARIND,Petrochemicals,Petrochemicals,"Agarwal Industrial Corporation is principally engaged in the business activities of manufacturing and trading of Petrochemicals (Bitumen and Bituminous Products), Logistics of Bitumen and Liquefied Petroleum Gas (LPG) and energy generation through Wind Mills."
531859,Oriental Veneer Products Ltd,ovpl.co.in,531859,,Miscellaneous,Miscellaneous,"Oriental Veneer Products is engaged in the business of manufacturing, buying and selling of all type Recron, Seat & berth, Compreg Boards and also engaged in trading of timber woods and all its products."
530477,Vikram Thermo (India) Ltd,vikramthermo.com,530477,,Pharmaceuticals - Indian - Bulk Drugs & Formln,Pharmaceuticals,"Vikram Thermo (India) is engaged in the Business of manufactuer and seller of basic pharma copolymer Drug Coat, Diphenenyl Oxide, etc."
541352,Megastar Foods Ltd,megastarfoods.com,541352,,Food - Processing - Indian,FMCG,Megastar Foods is engaged in the business of Roller Flour Mills manufacturing Wheat Products.
500425,Ambuja Cements Ltd,ambujacement.com,500425,AMBUJACEM,Cement - North India,Cement,"Ambuja Cements Limited is an India-based holding company, which is engaged in the manufacture of clinkers and cement."
539399,Bella Casa Fashion & Retail Ltd,bellacasa.in,539399,,Textiles - Products,Textiles,"Bella Casa Fashion & Retail Limited is an India-based company, which is engaged in manufacturing of garment and other textile items."
523792,Mazda Ltd,mazdalimited.com,523792,MAZDA,Engineering,Capital Goods-Non Electrical Equipment,"Mazda is engaged in the business of manufacturing of Engineering goods like Vaccum Products, Evaporators, pollution Control Equipments and Manufacturing of Food Product like Food colour, Various Fruit Jams & Fruit mix Powders etc."
539227,Loyal Equipments Ltd,loyalequipments.com,539227,,Engineering,Engineering,Loyal Equipments is engaged in the business of manufacturing of Industrial & Engineering Equipments.(Source : 201903 Annual Report Page No: 88)
542850,Goblin India Ltd,goblinindia.com,542850,,Trading,Retail,Retail >> Trading
523704,Mastek Ltd,mastek.com,523704,MASTEK,Computers - Software - Medium / Small,IT - Software,"Mastek is a provider of vertically-focused enterprise technology solutions. The Companys offering portfolio includes business and technology services comprising of Application Development, Application Maintenance, Business Intelligence and Data Warehousing, Testing & Assurance and Legacy Modernisation.(Source : 201903 Annual Report Page No: 152)"
509077,Pressman Advertising Ltd,pressmanadvertising.in,509077,PRESSMN,Miscellaneous,Miscellaneous,"Pressman Advertising is engaged in adverdising, Selling of Space for advertisement in print media and public relation business.(Source : 201903 Annual Report Page No: 33)"
523232,Continental Petroleums Ltd,conpetco.com,523232,,Chemicals,Chemicals,"Continental Petroleums is engaged in production of liquid or gaseous fuels, illuminating oils, lubricating oil, or Greases or other products from crude petroleum or bituminous minerals, and government order supplier and contractor."
500480,Cummins India Ltd,cumminsindia.com,500480,CUMMINSIND,Engines,Capital Goods-Non Electrical Equipment,"Cummins India is engaged in the business of manufacturing, trading and selling of engines and allied activities.(Source : 201903 Annual Report Page No: 132)"
532375,Tips Industries Ltd,tips.in,532375,TIPSINDLTD,Entertainment / Electronic Media Software,Entertainment,Tips Industries is engaged in Music (Audio/ Video) and Film Production/ distribution.
539872,Bajaj Healthcare Ltd,bajajhealth.com,539872,,Pharmaceuticals - Indian - Bulk Drugs & Formln,Pharmaceuticals,Bajaj Healthcare is engaged in Business of Manufacturing of Bulk Drugs & Pharmaceutical Products.
535602,Sharda Motor Industries Ltd,shardamotor.com,535602,SHARDAMOTR,Auto Ancillaries,Auto Ancillaries,"Sharda Motor Industries Ltd is the market leader in manufacturing of Exhaust System, Catalytic Converter, Independent Suspension, Seat Frames, Seat Covers (Two Wheelers & Four Wheelers), Soft Top Canopies, and Pressed part- White goods products."
530117,Fairchem Speciality Ltd,adifinechem.com,530117,PRIVISCL,Chemicals,Chemicals,Fairchem Speciality is engaged in manufacturing of Speciality Oleo Chemicals.(Source : 201903 Annual Report Page No: 59)
542851,Gensol Engineering Ltd,gensolsolar.com,542851,,Miscellaneous,Miscellaneous,Miscellaneous >> Miscellaneous
517417,Patels Airtemp (India) Ltd,patelairtemp.com,517417,,Engineering,Capital Goods-Non Electrical Equipment,"Patels Airtemp (India) is engaged in the manufacture and sale of extensive range of Heat Exchangers such as Shell & Tube Type, Finned Tube Type and Air Cooled Heat Exchangers, Pressure Vessels, Air-conditioning and Refrigeration equipments and Turnkey HVAC Projects."
540795,Dynamic Cables Ltd,dynamiccables.co.in,540795,,Cables - Power,Cables,Dynamic Cables is one of the leading manufacturers and suppliers of cables & conductors.(Source : 201903 Annual Report Page No: 32)
532440,MPS Ltd,adi-mps.com,532440,MPSLTD,Printing & Stationery,Media - Print/Television/Radio,"MPS is engaged in the Business of Content Solutions ,Platform Solutions ,eLearning Solutions and Data processing, hosting and Computer Programming, consultancy and related activities."
532482,Granules India Ltd,granulesindia.com,532482,GRANULES,Pharmaceuticals - Indian - Bulk Drugs,Pharmaceuticals,"Granules India is primarily involved in the manufacturing and selling of Active Pharmaceutical Ingredients (APIs), Pharmaceutical Formulation intermediates (PFIs) and Finished Dosages (FDs).(Source : 201903 Annual Report Page No: 115)"
533282,Gravita India Ltd,gravitaindia.com,533282,GRAVITA,Mining / Minerals / Metals,Non Ferrous Metals,Gravita India Limited is engaged in trading lead alloys and lead value added products.
540902,Amber Enterprises India Ltd,ambergroupindia.com,540902,AMBER,Electronics - Components,Consumer Durables,Amber Enterprises India is engaged in the business of Air Conditioners and Its Components.
526951,Stylam Industries Ltd,stylam.com,526951,,Miscellaneous,Miscellaneous,Stylam Industries is engaged in Manufacturing and supply of High Pressure Laminates.
507960,Gujarat Hotels Ltd,gujarathotelsltd.in,507960,,Hotels,Hotels & Restaurants,Gujarat Hotels is an India-based company engaged in providing hotel services(Source : 201903 Annual Report Page No:29)
538836,Monte Carlo Fashions Ltd,montecarlocorporate.com,538836,MONTECARLO,Textiles - Products,Textiles,Monte Carlo Fashions Limited is engaged in manufacturing of all types of textile garments and clothing accessories.
NSE - SM : KRISHANA,Krishana Phoschem Ltd,Company website,NSE - SM : KRISHANA,,Fertilizers,Fertilizers,"Krishana Phoschem Limited is engaged in the manufacturing of fertilizers, intermediate dyes and other allied chemical products."
532644,J K Cements Ltd,jkcement.com,532644,JKCEMENT,Cement - North India,Cement,JK Cements is engaged in the Business of Cement and Cement Related Products.
506618,Punjab Chemicals & Crop Protection Ltd,punjabchemicals.com,506618,PUNJABCHEM,Chemicals,Chemicals,"Punjab Chemicals & Crop Protection is engaged in business of manufacturing of agro chemicals, speciality chemicals and bulk drugs and its intermediates.(Source : 201903 Annual Report Page No: 79)"
526117,Shervani Industrial Syndicate Ltd,shervaniind.com,526117,,Construction,Realty,Shervani Industrial Syndicate Limited an India-based company engaged in real estate business. The Company is engaged in the development of infrastructure facilities of the Shervani Legacy project.
531449,GRM Overseas Ltd,grmrice.com,531449,,Food - Processing - Indian,FMCG,GRM Overseas Limited is an India-based company engaged in the business of manufacturing and trading of rice.
NSE - SM : AARON,Aaron Industries Ltd,Company website,NSE - SM : AARON,,Engineering,Capital Goods-Non Electrical Equipment,"Aaron Industries is primarily engaged in the manufacturing activities of Elevator parts and Electrical products. The Company has also started new business line of polishing, processing, designing and finishing of Stainless Steel Sheets.(Source : 201903 Annual Report Page No: 52)"
